 PortfolioId,AccountNumber,Currency,ValueDate,Quantity,Price,InstrumentType,NameDescription,PriceDate,MarketValue,ISINCode,BankSecurityIdentifier,AvgPurchasePrice,DirtyPrice,CanopyTicker,Coupon,Maturity,StartDate,BBGIdentifier,RIC,Valoren/WKN,CUSIP,MarketValueInFXCY,FXCY,AccruedInterestPct,AccruedInterestAbs,AccruedInterestAbsFxcy,PurchaseDate,PriceMultiplier,Underlying
S-111111-1,S-111111-1 -AUD-1/AUD/MCSA,AUD,2022/08/31,9028.18,,Cash,S-111111-1 -AUD-1/AUD/MCSA AUD,,8672.51,,,,,,,,,,,,8672.51,AUD,,,,,1,
S-111111-1,S-111111-1 -EUR-1/EUR/MCSA,EUR,2022/08/31,1018.62,,Cash,S-111111-1 -EUR-1/EUR/MCSA EUR,,1425.6,,,,,,,,,,,,1425.6,EUR,,,,,1,
S-111111-1,S-111111-1 -GBP-1/GBP/MCSA,GBP,2022/08/31,20680.29,,Cash,S-111111-1 -GBP-1/GBP/MCSA GBP,,33652.71,,,,,,,,,,,,33652.71,GBP,,,,,1,
S-111111-1,S-111111-1 -HKD-1/HKD/MCSA,HKD,2022/08/31,3207.35,,Cash,S-111111-1 -HKD-1/HKD/MCSA HKD,,571.22,,,,,,,,,,,,571.22,HKD,,,,,1,
S-111111-1,S-111111-1 -JPY-1/JPY/MCSA,JPY,2022/08/31,0,,Cash,S-111111-1 -JPY-1/JPY/MCSA JPY,,0,,,,,,,,,,,,0,JPY,,,,,1,
S-111111-1,S-111111-1 -NZD-1/NZD/MCSA,NZD,2022/08/31,0,,Cash,S-111111-1 -NZD-1/NZD/MCSA NZD,,0,,,,,,,,,,,,0,NZD,,,,,1,
S-111111-1,S-111111-1 -SGD-1/SGD/MCSA,SGD,2022/08/31,542067.44,,Cash,S-111111-1 -SGD-1/SGD/MCSA SGD,,542067.44,,,,,,,,,,,,542067.44,SGD,,,,,1,
S-111111-1,S-111111-1 -USD-1/USD/MCSA,USD,2022/08/31,30.21,,Cash,S-111111-1 -USD-1/USD/MCSA USD,,42.22,,,,,,,,,,,,42.22,USD,,,,,1,
S-111111-1,TD-6172730,AUD,2022/09/08,590022.85,1.63,Deposit,Time Deposit AUD Interest: 1.63% p.a. 08/08/22-08/09/22 (6172730),2022/08/31,566778.9,,,,,,,,2022/08/08,2022/09/08,,,,566778.9,AUD,590.23,,590.23,,1,
