 CanopyCcyAccount,PortfolioId,AccountNumber,Currency,TradeDate,ValueDate,Narration,SettlementAmount,Quantity,TransactedPrice,DirtyPrice,ISINCode,BankSecurityIdentifier,TransactionTypeFromBank,BankReferenceId,CanopyTicker,CanopyTransactionType,BBGIdentifier,RIC,Valoren/WKN,Cusip,NameDescription,Coupon,Maturity,StartDate,GrossSettlementAmount,Underlying,MoreInfo,InstrumentType,AssetClass,SubAssetClass,FXRate,MultiplierRealizedPnL,RealizedPnLMkt,RealizedPnLFx,RealizedPnLCcy,RealizedPnLMktCcy,RealizedPnLFxCcy,AccruedInterest,WithholdingTax,Commission,GST/VAT,StampDuty,OtherFees,OtherTaxes,AccruedInterestCcy,WithholdingTaxCcy,CommissionCcy,Gst/VatCcy,StampDutyCcy,OtherFeesCcy,OtherTaxesCcy
,,888888,USD,2022/06/06,2022/06/06,TENCENT HOLDINGS,795.45,3900,1.6,,,Dividend,2215704389,,,,,,,,TENCENT HOLDINGS,,,,,,,Equity,Equities,Emerging Market All Cap Equities,,,,,,,,,,,,,,795.45,0,,,,
,,888888,USD,2022/06/14,2022/06/14,UBS AG/SPDR S&P ISIN XS2450491456,2966.5,500000,7.12,,,Coupon,2216500520,,,,,,,,UBS AG/SPDR S&P,,,,,,,Structured Investments,Equities,Structured Investments,,,,,,,,,,,,,,2966.5,,,,,
,,888888,USD,2022/06/14,2022/06/14,UBS AG/INVESCO Q ISIN XS2450752949,4704,500000,11.29,,,Coupon,2216500521,,,,,,,,UBS AG/INVESCO Q,,,,,,,Structured Investments,Equities,Structured Investments,,,,,,,,,,,,,,4704,,,,,
,,888888,USD,2022/06/14,2022/06/14,JD.COM INC CL,117.18,186,0.63,,,Dividend,2216501163,,,,,,,,JD.COM INC CL,,,,,,,Equity,Equities,Emerging Market All Cap Equities,,,,,,,,,,,,,,117.18,,,,,
,,888888,USD,2022/06/30,2022/06/30,Credit Interest,29.43,,,,,,Credit Interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,888888,HKD,2022/06/30,2022/06/30,Credit Interest,0.01,,,,,,Credit Interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,888888,HKD,2022/06/30,2022/06/30,FATCA TAX WITHHELD : USD 0.01,,,,,,Withholding Tax,(JUN),,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,888888,USD,2022/06/30,2022/06/30,FATCA TAX WITHHELD : USD 8.83,-8.83,,,,,,Withholding Tax,(JUN),,,,,,,,,,,,,,,,,,,,,,,,,,,-8.83,,,,,
,,888888,USD,2022/06/15,2022/06/30,UBS/SPDR ISIN XS2470520466,500175,500000,99.5,,,Securities Purchased,2216710154,,,,,,,,UBS/SPDR,,,,,,,Structured Investments,Equities,Structured Investments,,,,,,,,,,,,,,500175,,,,,
